ID,Recept_ID,Élelmiszerek,Élelmiszer ID,Mennyiség,Mértékegység,Tipus,Kötés
834,91,Kókuszolaj,103,1,teáskanál,FŐ_MAKRO,NULL
835,91,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
836,91,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
837,91,Füstölt paprika,72,1,csipet,ÍZESÍTŐ,NULL
838,92,Pulykamellfilé,147,130,g,FŐ_MAKRO,NULL
839,92,Hajdina,80,40,g,FŐ_MAKRO,R92-A
840,92,Víz,197,100,ml,KÖTÖTT,R92-A
841,92,Lilahagyma,115,1,db,KIEGÉSZÍTŐ,NULL
842,92,Cukkini,44,1,db,KIEGÉSZÍTŐ,NULL
843,92,Kókuszolaj,103,5,g,FŐ_MAKRO,NULL
844,92,Majoránna,118,1,teáskanál,ÍZESÍTŐ,NULL
845,92,Paprikapehely,138,1,teáskanál,ÍZESÍTŐ,NULL
846,92,Fokhagyma granulátum,68,0.5,teáskanál,ÍZESÍTŐ,NULL
847,92,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
848,92,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
849,93,Darált pulykamell,47,150,g,FŐ_MAKRO,R93-A
850,93,Tojás,183,1,db,KÖTÖTT,R93-A
851,93,Gyorsfőzésű barna rizs,151,50,g,FŐ_MAKRO,R93-B
852,93,Víz,197,150,ml,KÖTÖTT,R93-B
853,93,Fagyasztott zöldbab,62,150,g,KIEGÉSZÍTŐ,NULL
854,93,Kókuszolaj,103,1,teáskanál,FŐ_MAKRO,NULL
855,93,Fűszerpaprika,75,1,teáskanál,ÍZESÍTŐ,NULL
856,93,Majoránna,118,0.5,teáskanál,ÍZESÍTŐ,NULL
857,93,Fokhagyma granulátum,68,0.5,teáskanál,ÍZESÍTŐ,NULL
858,93,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
859,93,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
860,94,Pulykamellfilé,147,150,g,FŐ_MAKRO,NULL
861,94,Gyorsfőzésű barna rizs,151,50,g,FŐ_MAKRO,R94-A
862,94,Víz,197,150,ml,KÖTÖTT,R94-A
863,94,Kelkáposztalevél,95,100,g,KIEGÉSZÍTŐ,NULL
864,94,Lilahagyma,115,1,db,ÍZESÍTŐ,NULL
865,94,Kókuszolaj,103,5,g,FŐ_MAKRO,NULL
866,94,Majoránna,118,1,teáskanál,ÍZESÍTŐ,NULL
867,94,Paprikapehely,138,1,teáskanál,ÍZESÍTŐ,NULL
868,94,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
869,94,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
870,95,Gyorsfőzésű barna rizs,151,40,g,FŐ_MAKRO,R95-A
871,95,Víz,197,100,ml,KÖTÖTT,R95-A
872,95,Nori lap,131,1,db,KIEGÉSZÍTŐ,NULL
873,95,Garnélarák (nyers),76,90,g,FŐ_MAKRO,NULL
874,95,Avokádó,13,35,g,FŐ_MAKRO,NULL
875,95,Kaliforniai paprika,89,70,g,KIEGÉSZÍTŐ,NULL
876,95,Almaecet,8,1,evőkanál,KÖTÖTT,R95-A
877,95,Só,165,1,csipet,KÖTÖTT,R95-A
878,96,Gyorsfőzésű barna rizs,151,55,g,FŐ_MAKRO,R96-A
879,96,Víz,197,150,ml,KÖTÖTT,R96-A
880,96,Nori lap,131,2,db,KIEGÉSZÍTŐ,NULL
881,96,Garnélarák (nyers),76,90,g,FŐ_MAKRO,NULL
882,96,Retek,149,50,g,KIEGÉSZÍTŐ,NULL
883,96,Almaecet,8,2,evőkanál,KÖTÖTT,R96-A
884,96,Só,165,1,csipet,KÖTÖTT,R96-A
885,97,Gyorsfőzésű barna rizs,151,50,g,FŐ_MAKRO,R97-A
886,97,Víz,197,150,ml,KÖTÖTT,R97-A
887,97,Nori lap,131,1,db,KIEGÉSZÍTŐ,NULL
888,97,Garnélarák (nyers),76,90,g,FŐ_MAKRO,NULL
889,97,Rukkola,157,1,marék (20g),KIEGÉSZÍTŐ,NULL
890,97,Édesburgonya,53,20,g,KIEGÉSZÍTŐ,NULL
891,97,Almaecet,8,1,evőkanál,KÖTÖTT,R97-A
892,97,Só,165,1,csipet,KÖTÖTT,R97-A
893,98,Gyorsfőzésű barna rizs,151,50,g,FŐ_MAKRO,R98-A
894,98,Víz,197,150,ml,KÖTÖTT,R98-A
895,98,Almaecet,8,2,evőkanál,KÖTÖTT,R98-A
896,98,Só,165,1,csipet,KÖTÖTT,R98-A
897,98,Garnélarák (nyers),76,90,g,FŐ_MAKRO,NULL
898,98,Sárgarépa,160,30,g,KIEGÉSZÍTŐ,NULL
899,98,Koriander (friss),105,1,marék (5g),ÍZESÍTŐ,NULL
900,98,Nori lap,131,1,db,KIEGÉSZÍTŐ,NULL
901,98,Lime,116,1,pici,ÍZESÍTŐ,NULL
902,99,Csiperkegomba,77,150,g,FŐ_MAKRO,R99-A
903,99,Vöröshagyma,199,1,db,KÖTÖTT,R99-A
904,99,Sárgarépa,160,50,g,KÖTÖTT,R99-A
905,99,Paprika,137,50,g,KÖTÖTT,R99-A
906,99,Paradicsom,139,50,g,KÖTÖTT,R99-A
907,99,Leveskocka,234,1,db,ÍZESÍTŐ,NULL
908,99,Víz,197,400,ml,KÖTÖTT,R99-A
909,99,Kókusztejszín,270,100,g,KÖTÖTT,R99-A
910,100,Vöröshagyma,199,1,db,ÍZESÍTŐ,NULL
911,100,Kókuszzsír,103,1,teáskanál,FŐ_MAKRO,NULL
912,100,Édesnemes pirospaprika,52,2,teáskanál,ÍZESÍTŐ,NULL
913,100,Csiperkegomba,77,150,g,FŐ_MAKRO,R100-A
914,100,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
915,100,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
916,100,Majoranna,118,0.5,teáskanál,ÍZESÍTŐ,NULL
917,100,Fokhagyma,67,2,gerezd,ÍZESÍTŐ,NULL
918,100,Zabliszt,203,15,g,KÖTÖTT,R100-A
919,100,Vegán tejföl,180,15,g,KÖTÖTT,R100-A
920,100,Petrezselyem (friss),142,1,ízlés szerint,ÍZESÍTŐ,NULL
921,100,Tészta,182,40,g,FŐ_MAKRO,NULL
922,101,Csirkemellfilé,42,130,g,FŐ_MAKRO,NULL
923,101,Csiperkegomba,77,150,g,KÖTÖTT,R101-A
924,101,Basmati rizs,18,40,g,FŐ_MAKRO,R101-A
925,101,Vöröshagyma,199,0.5,db,ÍZESÍTŐ,NULL
926,101,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
927,101,Kókuszolaj,103,1,teáskanál,FŐ_MAKRO,NULL
928,101,Víz / Alaplé,197 / 5,200,ml,KÖTÖTT,R101-A
929,101,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
930,101,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
931,101,Kakukkfű,88,1,ízlés szerint,ÍZESÍTŐ,NULL
932,101,Petrezselyem,142,1,ízlés szerint,ÍZESÍTŐ,NULL
933,102,Tojás,183,2,db,FŐ_MAKRO,NULL
934,102,Csiperkegomba,77,100,g,KIEGÉSZÍTŐ,NULL
935,102,Teljes kiőrlésű kovászos kenyér,106,20,g,FŐ_MAKRO,NULL
936,102,Kókuszolaj,103,5,g,FŐ_MAKRO,NULL
937,102,Friss rozmaring,155,1,ízlés szerint,ÍZESÍTŐ,NULL
938,103,Teljes kiőrlésű tészta,182,40,g,FŐ_MAKRO,NULL
939,103,Kókuszzsír,103,1,teáskanál,FŐ_MAKRO,NULL
940,103,Vöröshagyma,199,0.5,db,ÍZESÍTŐ,NULL
941,103,Gomba,77,150,g,KIEGÉSZÍTŐ,NULL
942,103,Cukkini,44,150,g,KIEGÉSZÍTŐ,NULL
943,104,Teljes kiőrlésű kovászos kenyér,106,30,g,FŐ_MAKRO,NULL
944,104,Csirkemellfilé,42,80,g,FŐ_MAKRO,NULL
945,104,Pesto,143,5,g,FŐ_MAKRO,NULL
946,104,Rukkola,157,15,g,KIEGÉSZÍTŐ,NULL
947,105,Pulykamellfilé,147,140,g,FŐ_MAKRO,NULL
948,105,Quinoa,148,50,g,FŐ_MAKRO,NULL
949,105,Kelbimbó,94,150,g,KIEGÉSZÍTŐ,NULL
950,105,Lilahagyma,115,30,g,KIEGÉSZÍTŐ,NULL
951,105,Kókuszolaj,103,5,g,FŐ_MAKRO,NULL
952,105,Citromlé,31,1,evőkanál,ÍZESÍTŐ,NULL
953,105,Majoránna,118,0.5,teáskanál,ÍZESÍTŐ,NULL
954,106,Teljes kiőrlésű kovászos kenyér,106,30,g,FŐ_MAKRO,NULL
955,106,Pulykamell sonka (sovány),2,50,g,FŐ_MAKRO,NULL
956,106,Zöldpaprika,267,50,g,KIEGÉSZÍTŐ,NULL
957,106,Kókuszolaj,103,5,g,FŐ_MAKRO,NULL
958,106,Füstölt paprika,72,1,ízlés szerint,ÍZESÍTŐ,NULL
959,107,Avokádó,13,100,g,FŐ_MAKRO,NULL
960,107,Kókuszjoghurt,100,1,evőkanál,KIEGÉSZÍTŐ,NULL
961,107,Paradicsom,139,1,db,KIEGÉSZÍTŐ,NULL
962,107,Vöröshagyma,199,0.5,db,KIEGÉSZÍTŐ,NULL
963,107,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
964,107,Lime,116,0.5,db,ÍZESÍTŐ,NULL
965,108,Csirkemellfilé,42,80,g,FŐ_MAKRO,NULL
966,108,Vöröshagyma,199,1,db (kicsi),ÍZESÍTŐ,NULL
967,108,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
968,108,Sárgarépa,160,0.5,db,KIEGÉSZÍTŐ,NULL
969,108,Fehérrépa,225,0.5,db,KIEGÉSZÍTŐ,NULL
970,108,Zellergumó,171,50,g,KIEGÉSZÍTŐ,NULL
971,108,Burgonya,216,50,g,FŐ_MAKRO,NULL
972,108,Paradicsom,139,1,db (kicsi),KIEGÉSZÍTŐ,NULL
973,108,Lecsópaprika,113,1,db (kicsi),KIEGÉSZÍTŐ,NULL
974,108,Kókuszzsír,103,1,teáskanál,FŐ_MAKRO,NULL
975,108,Édes fűszerpaprika,52,0.5,teáskanál,ÍZESÍTŐ,NULL
976,108,Babérlevél,15,1,db,ÍZESÍTŐ,NULL
977,109,Kókuszjoghurt,100,100,g,FŐ_MAKRO,R109-A
978,109,Növényi fehérjepor,196,15,g,KÖTÖTT,R109-A
979,109,Chiamag,26,10,g,KÖTÖTT,R109-A
980,109,Áfonya,14,30,g,KIEGÉSZÍTŐ,NULL
981,109,Mandula,120,10,g,FŐ_MAKRO,NULL
982,110,Zabpehely,204,20,g,FŐ_MAKRO,R110-A
983,110,Vegán fehérjepor,196,30,g,KÖTÖTT,R110-A
984,110,Mogyoróvaj,127,15,g,KÖTÖTT,R110-A
985,110,Víz / Növényi tej,197 / 102,2,teáskanál,KÖTÖTT,R110-A
986,111,Csirkemellfilé,42,150,g,FŐ_MAKRO,NULL
987,111,Gyros fűszerkeverék,228,2,teáskanál,ÍZESÍTŐ,NULL
988,111,Vöröshagyma,199,0.5,db,KIEGÉSZÍTŐ,NULL
989,111,Paprika,137,0.5,db,KIEGÉSZÍTŐ,NULL
990,111,Paradicsom,139,1,db,KIEGÉSZÍTŐ,NULL
991,111,Kígyóuborka,98,0.5,db,KIEGÉSZÍTŐ,NULL
992,111,Kókuszjoghurt,100,50,g,FŐ_MAKRO,NULL
993,111,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
994,111,Citrom,30,0.5,db,ÍZESÍTŐ,NULL
995,111,Burgonya,216,150,g,FŐ_MAKRO,NULL
996,111,Olívaolaj,132,1,teáskanál,FŐ_MAKRO,NULL
997,112,Csirkemáj (nyers),221,200,g,FŐ_MAKRO,NULL
998,112,Vöröshagyma,199,1,db (kicsi),KIEGÉSZÍTŐ,NULL
999,112,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
1000,112,Burgonya,216,150,g,FŐ_MAKRO,NULL
1001,112,Kókuszzsír,103,5,g,FŐ_MAKRO,NULL
1002,113,Burgonya,216,150,g,FŐ_MAKRO,R113-A
1003,113,Vöröshagyma,199,1,db,KIEGÉSZÍTŐ,NULL
1004,113,Víz,197,200,ml,KÖTÖTT,R113-A
1005,113,Ecet (20%),50,0.5,ek,KÖTÖTT,R113-A
1006,113,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
1007,114,Harcsafilé,82,150,g,FŐ_MAKRO,R114-A
1008,114,Vöröshagyma,199,1,db (kisebb),KÖTÖTT,R114-A
1009,114,Paprika,137,0.5,db,KÖTÖTT,R114-A
1010,114,Paradicsom,139,1,db,KÖTÖTT,R114-A
1011,114,Kókuszzsír,103,1,teáskanál,FŐ_MAKRO,NULL
1012,114,Víz,197,600,ml,KÖTÖTT,R114-A
1013,115,Teljes kiőrlésű hamburger zsemle,250,1,db (60g),FŐ_MAKRO,NULL
1014,115,Sovány marha hamburgerhús,245,1,db (100g),FŐ_MAKRO,NULL
1015,115,Cukormentes ketchup,35,30,g,KIEGÉSZÍTŐ,NULL
1016,115,Savanyú uborka,273,50,g,KIEGÉSZÍTŐ,NULL
1017,115,Paradicsom,139,3,karika,KIEGÉSZÍTŐ,NULL
1018,115,Vöröshagyma,199,1,ízlés szerint,KIEGÉSZÍTŐ,NULL
1019,116,Harcsafilé,82,200,g,FŐ_MAKRO,NULL
1020,116,Basmati rizs,18,50,g,FŐ_MAKRO,NULL
1021,116,Bébispenót,20,200,g,KIEGÉSZÍTŐ,NULL
1022,116,Koktélparadicsom,104,100,g,KIEGÉSZÍTŐ,NULL
1023,116,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
1024,116,Kókuszolaj,103,5,g,FŐ_MAKRO,NULL
1025,117,Lencse (konzerv),114,150,g,FŐ_MAKRO,NULL
1026,117,Füstölt tofu,74,150,g,FŐ_MAKRO,NULL
1027,117,Lilahagyma,115,0.5,db,KIEGÉSZÍTŐ,NULL
1028,117,Kaliforniai paprika,89,0.5,db,KIEGÉSZÍTŐ,NULL
1029,117,Citromlé,31,1,evőkanál,ÍZESÍTŐ,NULL
1030,118,Teljes kiőrlésű kifli,251,1,db (60g),FŐ_MAKRO,NULL
1031,118,Virsli,264,150,g,FŐ_MAKRO,NULL
1032,118,Uborka,98,40,g,KIEGÉSZÍTŐ,NULL
1033,118,Paradicsom,139,40,g,KIEGÉSZÍTŐ,NULL
1034,118,Cukormentes mustár,37,30,g,KIEGÉSZÍTŐ,NULL
1035,118,Cukormentes ketchup,35,30,g,KIEGÉSZÍTŐ,NULL
1036,119,Kaliforniai paprika,89,50,g,KIEGÉSZÍTŐ,NULL
1037,119,Sárgarépa,160,50,g,KIEGÉSZÍTŐ,NULL
1038,119,Kígyóuborka,98,50,g,KIEGÉSZÍTŐ,NULL
1039,119,Humusz,83,35,g,FŐ_MAKRO,NULL
1040,120,Teljes kiőrlésű tortilla lap,187,1,db (55g),FŐ_MAKRO,NULL
1041,120,Humusz,83,15,g,FŐ_MAKRO,NULL
1042,120,Vegyes zöldség,210,150,g,KIEGÉSZÍTŐ,NULL
1043,120,Tojás (keményre főtt),183,2,db,FŐ_MAKRO,NULL
1044,121,Csirkemellfilé,42,150,g,FŐ_MAKRO,R121-A
1045,121,Sárgarépa,160,0.5,db,KÖTÖTT,R121-A
1046,121,Fehérrépa,225,0.5,db,KÖTÖTT,R121-A
1047,121,Karalábé,91,0.5,db,KÖTÖTT,R121-A
1048,121,Zellergumó,171,50,g,KÖTÖTT,R121-A
1049,121,Vöröshagyma,199,1,db (kicsi),KÖTÖTT,R121-A
1050,121,Paprika,137,0.5,db,KÖTÖTT,R121-A
1051,121,Víz,197,400,ml,KÖTÖTT,R121-A
1052,122,Zabpehely,204,20,g,FŐ_MAKRO,R122-A
1053,122,szezámmag,263,10,g,KÖTÖTT,R122-A
1054,122,Mogyoróvaj,127,15,g,KÖTÖTT,R122-A
1055,122,Folyékony édesítőszer,54,0.5,teáskanál,KÖTÖTT,R122-A
1056,122,Aszalt szilva,12,5,g,KIEGÉSZÍTŐ,NULL
1057,123,Csirkemellfilé,42,150,g,FŐ_MAKRO,NULL
1058,123,Bulgur,22,40,g,FŐ_MAKRO,NULL
1059,123,Cukkini,44,100,g,KIEGÉSZÍTŐ,NULL
1060,123,Kurkuma,110,1,teáskanál,ÍZESÍTŐ,NULL
1061,123,Kókuszolaj,103,1,teáskanál,FŐ_MAKRO,NULL
1062,124,Gyorsfőzésű barna rizs,151,20,g,FŐ_MAKRO,NULL
1063,124,Csicseriborsó (konzerv),40,75,g,FŐ_MAKRO,NULL
1064,124,Koktélparadicsom,104,100,g,KIEGÉSZÍTŐ,NULL
1065,124,Kígyóuborka,98,50,g,KIEGÉSZÍTŐ,NULL
1066,124,Lilahagyma,115,20,g,KIEGÉSZÍTŐ,NULL
1067,124,Olívaolaj,132,5,g,FŐ_MAKRO,NULL
1068,124,Citromlé,31,1,evőkanál,ÍZESÍTŐ,NULL
1069,124,Curry por,38,0.5,teáskanál,ÍZESÍTŐ,NULL
1070,124,Római kömény,154,0.5,teáskanál,ÍZESÍTŐ,NULL
1071,124,Koriander (friss),105,2,evőkanál,ÍZESÍTŐ,NULL
1072,125,Pulykamellfilé,147,150,g,FŐ_MAKRO,NULL
1073,125,Vörös lencse (konzerv),114,100,g,FŐ_MAKRO,NULL
1074,125,Brokkoli,21,100,g,KIEGÉSZÍTŐ,NULL
1075,125,Kurkuma,110,0.5,teáskanál,ÍZESÍTŐ,NULL
1076,125,Kókuszolaj,103,1,teáskanál,FŐ_MAKRO,NULL
1077,126,Kókuszjoghurt,100,120,g,FŐ_MAKRO,R126-A
1078,126,Vegán fehérjepor,196,15,g,KÖTÖTT,R126-A
1079,126,Lime,116,0.5,db,ÍZESÍTŐ,NULL
1080,126,Vegán tejszínhab,262,50,g,FŐ_MAKRO,NULL
1081,126,Zabpehely,204,15,g,FŐ_MAKRO,NULL
1082,127,Sertéskaraj,163,180,g,FŐ_MAKRO,NULL
1083,127,Vöröshagyma,199,1,db,ÍZESÍTŐ,NULL
1084,127,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
1085,127,Vegán vaj,192,2.5,g,FŐ_MAKRO,R127-A
1086,127,Zabliszt,203,1,teáskanál,KÖTÖTT,R127-A
1087,127,Növényi tej,102,15,ml,KÖTÖTT,R127-A
1088,127,Basmati rizs,18,40,g,FŐ_MAKRO,NULL
1089,128,Karalábé,91,200,g,FŐ_MAKRO,R128-A
1090,128,Vöröshagyma,199,1,db,ÍZESÍTŐ,NULL
1091,128,Növényi tejszín (szója alapú),240,100,ml,KÖTÖTT,R128-A
1092,128,Kókuszzsír,103,1,teáskanál,FŐ_MAKRO,NULL
1093,128,Víz,197,500,ml,KÖTÖTT,R128-A
1094,129,Karfiol,92,150,g,FŐ_MAKRO,R129-A
1095,129,Burgonya,216,50,g,KÖTÖTT,R129-A
1096,129,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
1097,129,Víz,197,400,ml,KÖTÖTT,R129-A
1098,129,Kókusztejszín,270,50,ml,KÖTÖTT,R129-A
1099,130,Tojás,183,2,db,FŐ_MAKRO,R130-A
1100,130,Vegán majonéz,235,15,g,KÖTÖTT,R130-A
1101,130,Cukormentes mustár,37,2,teáskanál,ÍZESÍTŐ,NULL
1102,130,Vegán tejföl,180,10,g,KÖTÖTT,R130-A
1103,131,Tojás (keményre főtt),183,2,db,FŐ_MAKRO,NULL
1104,131,Avokádó,13,45,g,FŐ_MAKRO,NULL
1105,131,Teljes kiőrlésű kovászos kenyér,106,30,g,FŐ_MAKRO,NULL
1106,131,Chili pehely,28,1,ízlés szerint,ÍZESÍTŐ,NULL
1107,132,Tojás (keményre főtt),183,1,db,FŐ_MAKRO,NULL
1108,132,Pulykamell sonka (sovány),2,50,g,FŐ_MAKRO,NULL
1109,132,Teljes kiőrlésű kovászos kenyér,106,30,g,FŐ_MAKRO,NULL
1110,132,Retek,149,50,g,KIEGÉSZÍTŐ,NULL
1111,133,Teljes kiőrlésű kovászos kenyér,106,30,g,FŐ_MAKRO,NULL
1112,133,Tojás (keményre főtt),183,2,db,FŐ_MAKRO,NULL
1113,133,Cukormentes dijoni mustár,37,1,teáskanál,ÍZESÍTŐ,NULL
1114,133,Salátalevél,159,20,g,KIEGÉSZÍTŐ,NULL
1115,134,Teljes kiőrlésű kovászos kenyér,106,30,g,FŐ_MAKRO,NULL
1116,134,Tojás (keményre főtt),183,1,db,FŐ_MAKRO,NULL
1117,134,Retek,149,50,g,KIEGÉSZÍTŐ,R134-A
1118,134,Almaecet,8,1,evőkanál,KÖTÖTT,R134-A
1119,134,Víz,197,1,evőkanál,KÖTÖTT,R134-A
1120,135,Teljes kiőrlésű kovászos kenyér,106,30,g,FŐ_MAKRO,NULL
1121,135,Virsli,264,60,g,FŐ_MAKRO,NULL
1122,135,Retek,149,50,g,KIEGÉSZÍTŐ,NULL
1123,135,Cukormentes dijoni mustár,37,1,teáskanál,ÍZESÍTŐ,NULL
1124,136,Kókuszjoghurt,100,120,g,FŐ_MAKRO,R136-A
1125,136,Növényi fehérjepor,196,25,g,FŐ_MAKRO,R136-A
1126,136,Alma,7,100,g,KIEGÉSZÍTŐ,NULL
1127,136,Őrölt fahéj,63,0.5,teáskanál,ÍZESÍTŐ,NULL
1128,136,Vegyes bogyós gyümölcs,60,100,g,KIEGÉSZÍTŐ,NULL
1129,136,Mandula,120,10,g,KIEGÉSZÍTŐ,NULL
1130,137,Kókuszjoghurt,100,150,g,FŐ_MAKRO,R137-A
1131,137,Mogyoróvaj,127,15,g,FŐ_MAKRO,R137-A
1132,137,Vegán fehérjepor,196,10,g,FŐ_MAKRO,R137-A
1133,137,Fagyasztott áfonya,14,40,g,KIEGÉSZÍTŐ,NULL
1134,137,Cukormentes granola,218,15,g,FŐ_MAKRO,NULL
1135,138,Hajdina,80,40,g,FŐ_MAKRO,R138-A
1136,138,Növényi fehérjepor,196,20,g,FŐ_MAKRO,R138-A
1137,138,Kókuszreszelék,104,10,g,FŐ_MAKRO,R138-A
1138,138,Mandula,120,20,g,FŐ_MAKRO,NULL
1139,138,Bogyós gyümölcs,60,70,g,KIEGÉSZÍTŐ,NULL
1140,138,Növényi tej,102,250,ml,KÖTÖTT,R138-A
1141,139,Kókuszreszelék,104,10,g,FŐ_MAKRO,R139-A
1142,139,Vaníliás vegán fehérjepor,196,20,g,FŐ_MAKRO,R139-A
1143,139,Kókuszjoghurt,100,100,g,FŐ_MAKRO,R139-A
1144,139,Vanília kivonat,194,1,pár csepp,ÍZESÍTŐ,NULL
1145,140,Köles,107,30,g,FŐ_MAKRO,R140-A
1146,140,Növényi tej,102,150,ml,KÖTÖTT,R140-A
1147,140,Tojás,183,1,db,KÖTÖTT,R140-A
1148,141,Köles,107,30,g,FŐ_MAKRO,R141-A
1149,141,Víz,197,70,ml,KÖTÖTT,R141-A
1150,141,Növényi tej,102,50,ml,KÖTÖTT,R141-A
1151,141,Citromhéj,217,0.5,db,ÍZESÍTŐ,NULL
1152,141,Rizsdara,152,10,g,KÖTÖTT,R141-A
1153,141,Teljes kiőrlésű panírmorzsa,232,5,g,KIEGÉSZÍTŐ,NULL
1154,142,Kuszkusz,111,40,g,FŐ_MAKRO,R142-A
1155,142,Víz,197,100,ml,KÖTÖTT,R142-A
1156,142,Vöröshagyma,199,1,db (kisebb),KIEGÉSZÍTŐ,NULL
1157,142,Kápia paprika,230,80,g,KIEGÉSZÍTŐ,NULL
1158,142,Kecskesajt,93,40,g,FŐ_MAKRO,NULL
1159,143,Gyorsfőzésű barna rizs,151,50,g,FŐ_MAKRO,NULL
1160,143,Nori lap,131,1,db,KIEGÉSZÍTŐ,NULL
1161,143,Lazacfilé,112,90,g,FŐ_MAKRO,NULL
1162,143,Avokádó,13,35,g,FŐ_MAKRO,NULL
1163,143,Kígyóuborka,98,20,g,KIEGÉSZÍTŐ,NULL
1164,144,Nyers karfiol,92,90,g,FŐ_MAKRO,R144-A
1165,144,Rizsecet,153,1,teáskanál,KÖTÖTT,R144-A
1166,144,Lazacfilé (sushi minőségű),112,90,g,FŐ_MAKRO,NULL
1167,144,Avokádó,13,35,g,FŐ_MAKRO,NULL
1168,144,Kígyóuborka,98,20,g,KIEGÉSZÍTŐ,NULL
1169,144,Nori lap,131,1,db,KIEGÉSZÍTŐ,NULL
1170,145,Gyorsfőzésű barna rizs,151,50,g,FŐ_MAKRO,NULL
1171,145,Lazacfilé,112,100,g,FŐ_MAKRO,NULL
1172,145,Cukkini,44,150,g,KIEGÉSZÍTŐ,NULL
1173,145,Kókuszolaj,103,2.5,g,FŐ_MAKRO,NULL
1174,145,Olívaolaj,132,2.5,g,FŐ_MAKRO,NULL
1175,145,Citromlé,31,1,evőkanál,ÍZESÍTŐ,NULL
1176,145,Kapor (friss),90,10,g,ÍZESÍTŐ,NULL
1177,146,Gyorsfőzésű barna rizs,151,40,g,FŐ_MAKRO,R146-A
1178,146,Nori lap,131,1,db,KIEGÉSZÍTŐ,NULL
1179,146,Lazacfilé (sushi minőségű),112,90,g,FŐ_MAKRO,NULL
1180,146,Cukkini,44,50,g,KIEGÉSZÍTŐ,NULL
1181,146,Kapor (friss),90,5,g,ÍZESÍTŐ,NULL
1182,146,Almaecet,8,2,evőkanál,KÖTÖTT,R146-A
1183,147,Lazacfilé,112,200,g,FŐ_MAKRO,NULL
1184,147,Édesburgonya,53,200,g,FŐ_MAKRO,NULL
1185,147,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
1186,147,Citrom,30,0.5,db,ÍZESÍTŐ,NULL
1187,147,Kókuszzsír,103,1,teáskanál,FŐ_MAKRO,NULL
1188,147,Rozmaring,155,1,ízlés szerint,ÍZESÍTŐ,NULL
1189,148,Gyorsfőzésű barna rizs,151,40,g,FŐ_MAKRO,R148-A
1190,148,Víz,197,150,ml,KÖTÖTT,R148-A
1191,148,Almaecet,8,1,evőkanál,KÖTÖTT,R148-A
1192,148,Lazacfilé (sushi minőségű),112,90,g,FŐ_MAKRO,NULL
1193,148,Mangó,122,80,g,FŐ_MAKRO,NULL
1194,148,Menta,125,1,pár levél,ÍZESÍTŐ,NULL
1195,148,Nori lap,131,1,db,KIEGÉSZÍTŐ,NULL
1196,149,Gyorsfőzésű barna rizs,151,50,g,FŐ_MAKRO,R149-A
1197,149,Víz,197,150,ml,KÖTÖTT,R149-A
1198,149,Nori lap,131,1,db,KIEGÉSZÍTŐ,NULL
1199,149,Lazacfilé (sushi minőségű),112,90,g,FŐ_MAKRO,NULL
1200,149,Spárga,168,50,g,KIEGÉSZÍTŐ,NULL
1201,149,Almaecet,8,2,evőkanál,KÖTÖTT,R149-A
1202,150,Quinoa,148,50,g,FŐ_MAKRO,NULL
1203,150,Lazacfilé,112,200,g,FŐ_MAKRO,NULL
1204,150,Spárga,168,150,g,KIEGÉSZÍTŐ,NULL
1205,150,Citromlé,31,1,evőkanál,ÍZESÍTŐ,NULL
1206,150,Kapor (friss),90,5,g,ÍZESÍTŐ,NULL
1207,151,Gyorsfőzésű barna rizs,151,50,g,FŐ_MAKRO,R151-A
1208,151,Nori lap,131,2,db,KIEGÉSZÍTŐ,NULL
1209,151,Lazacfilé (sushi minőségű),112,90,g,FŐ_MAKRO,NULL
1210,151,Kígyóuborka,98,50,g,KIEGÉSZÍTŐ,NULL
1211,151,Almaecet,8,2,evőkanál,KÖTÖTT,R151-A
1212,152,Lazac konzerv,112,90,g,FŐ_MAKRO,R152-A
1213,152,Kókuszjoghurt,100,20,g,KÖTÖTT,R152-A
1214,152,Cukormentes mustár,37,0.5,teáskanál,ÍZESÍTŐ,NULL
